Date,Open,High,Low,Close,Adj Close,Volume
2015-09-18,182.690002,187.220001,182.229996,184.000000,150.863922,2761000
2015-09-21,184.289993,186.139999,184.089996,185.789993,152.331543,999900
2015-09-22,184.419998,185.410004,182.690002,183.240005,150.240799,1128300
2015-09-23,183.000000,184.889999,182.300003,183.500000,150.453949,945900
2015-09-24,183.220001,184.669998,179.740005,181.229996,148.592773,1574500
2015-09-25,182.830002,184.679993,181.199997,182.789993,149.871826,1057400
2015-09-28,182.169998,182.350006,178.740005,180.160004,147.715439,1000600
2015-09-29,180.539993,183.729996,180.169998,182.429993,149.576645,1595800
2015-09-30,183.630005,184.250000,181.750000,183.720001,150.634338,1431900
2015-10-01,184.679993,186.169998,183.619995,185.899994,152.421738,1068000
2015-10-02,185.339996,187.610001,183.850006,187.479996,153.717209,1199900
2015-10-05,188.399994,191.949997,188.399994,191.809998,157.267456,1587900
2015-10-06,192.070007,193.899994,190.949997,191.729996,157.201843,1362200
2015-10-07,192.429993,194.320007,191.589996,194.220001,159.243423,1301700
2015-10-08,193.809998,195.399994,192.339996,194.949997,159.841980,961800
2015-10-09,194.759995,195.229996,193.550003,195.080002,159.948593,876600
2015-10-12,194.979996,197.100006,194.089996,196.639999,161.227631,1058200
2015-10-13,196.190002,196.729996,194.039993,194.960007,159.850189,1303100
2015-10-14,195.399994,196.610001,193.610001,194.100006,159.145035,1118600
2015-10-15,195.110001,197.669998,193.979996,197.589996,162.006546,1030500
2015-10-16,197.990005,198.839996,197.339996,198.600006,162.834656,1217600
2015-10-19,198.479996,202.660004,198.429993,202.589996,166.106110,879900
2015-10-20,201.960007,203.100006,201.130005,202.139999,165.737137,1049600
2015-10-21,203.240005,204.720001,202.559998,203.240005,166.639069,1158300
2015-10-22,203.789993,205.779999,203.479996,204.830002,167.942719,1514300
2015-10-23,204.080002,205.160004,201.600006,203.039993,166.475037,1193000
2015-10-26,203.100006,203.720001,201.410004,203.369995,166.745651,967000
2015-10-27,202.789993,206.589996,202.250000,206.190002,169.057770,1010400
2015-10-28,206.529999,208.139999,201.979996,205.710007,168.664246,1369600
2015-10-29,205.729996,205.809998,202.630005,204.389999,167.581970,1094200
2015-10-30,204.789993,205.149994,201.460007,201.460007,165.179611,2021800
2015-11-02,201.589996,206.220001,201.229996,205.770004,168.713440,1353200
2015-11-03,205.149994,206.350006,203.149994,203.899994,167.180206,969300
2015-11-04,204.270004,204.949997,203.020004,203.740005,167.048981,1207900
2015-11-05,203.250000,204.520004,202.179993,203.000000,166.442276,1171600
2015-11-06,200.500000,200.759995,193.410004,194.899994,159.800980,1836200
2015-11-09,194.669998,195.029999,189.779999,191.509995,157.021469,1805700
2015-11-10,192.169998,195.059998,191.710007,194.460007,159.440201,1010300
2015-11-11,194.960007,195.429993,193.029999,193.559998,158.702286,858300
2015-11-12,191.800003,192.649994,190.000000,191.080002,157.974747,1133300
2015-11-13,191.080002,191.399994,185.539993,186.339996,154.055969,2038800
2015-11-16,185.389999,187.880005,184.589996,187.639999,155.130737,1373000
2015-11-17,187.259995,188.899994,186.800003,186.830002,154.461060,998500
2015-11-18,187.240005,190.490005,187.039993,190.240005,157.280289,1174600
2015-11-19,190.710007,192.720001,189.830002,191.039993,157.941650,937600
2015-11-20,192.410004,192.699997,191.110001,192.229996,158.925522,1228100
2015-11-23,192.330002,192.850006,190.600006,191.089996,157.983002,926000
2015-11-24,190.000000,190.509995,185.690002,187.240005,154.800064,1892900
2015-11-25,188.130005,189.110001,187.539993,188.490005,155.833466,944900
2015-11-27,188.199997,190.850006,188.100006,190.000000,157.081879,475800
2015-11-30,191.000000,191.039993,185.869995,186.240005,153.973312,2237900
2015-12-01,187.039993,188.690002,185.009995,188.660004,155.974045,1520200
2015-12-02,188.520004,188.610001,182.830002,183.020004,151.311188,1671600
2015-12-03,182.690002,183.990005,180.550003,181.690002,150.211624,2135100
2015-12-04,183.240005,187.860001,182.130005,187.360001,154.899277,1760700
2015-12-07,186.630005,188.130005,186.139999,187.830002,155.287857,936800
2015-12-08,187.669998,188.639999,186.440002,187.960007,155.395309,1545300
2015-12-09,187.160004,189.360001,186.300003,187.250000,154.808319,1053300
2015-12-10,187.410004,188.389999,184.929993,185.029999,152.972916,955800
2015-12-11,183.990005,185.419998,182.860001,184.600006,152.617447,1296900
2015-12-14,184.000000,186.169998,183.470001,185.970001,153.750076,1026000
2015-12-15,187.520004,192.139999,187.520004,189.699997,156.833862,1739900
2015-12-16,190.509995,194.080002,190.149994,193.339996,159.843216,1831700
2015-12-17,193.240005,194.029999,192.300003,193.470001,159.950684,1053200
2015-12-18,192.949997,193.929993,190.490005,190.520004,157.511795,2252300
2015-12-21,192.259995,192.949997,190.229996,191.839996,158.603058,1148700
2015-12-22,192.529999,194.190002,192.199997,192.600006,159.231415,1500000
2015-12-23,193.369995,194.190002,192.889999,194.029999,160.413651,1243500
2015-12-24,193.610001,195.350006,193.259995,194.350006,160.678192,379500
2015-12-28,193.880005,194.279999,192.929993,194.080002,160.455002,834000
2015-12-29,195.360001,195.899994,194.470001,195.789993,161.868713,1083900
2015-12-30,195.720001,196.289993,194.970001,195.160004,161.347885,598900
2015-12-31,195.270004,196.330002,193.570007,194.440002,160.752609,1013500
2016-01-04,192.309998,192.899994,190.279999,192.339996,159.016434,1445500
2016-01-05,193.000000,196.759995,192.630005,196.169998,162.182892,1236500
2016-01-06,194.690002,196.520004,194.669998,195.690002,161.786072,941800
2016-01-07,192.919998,193.839996,191.389999,191.559998,158.371582,1285800
2016-01-08,191.750000,192.850006,185.600006,186.100006,153.857559,1397800
2016-01-11,187.220001,187.940002,185.750000,186.710007,154.361862,1211300
2016-01-12,187.460007,187.460007,184.570007,185.539993,153.394562,1380000
2016-01-13,185.789993,189.300003,183.850006,184.270004,152.344574,1262200
2016-01-14,184.710007,187.929993,183.550003,185.660004,153.493774,1376400
2016-01-15,182.339996,185.100006,180.869995,184.169998,152.261948,2418000
2016-01-19,186.000000,187.229996,184.729996,186.399994,154.105591,1138600
2016-01-20,184.820007,185.119995,178.039993,180.639999,149.343506,2188800
2016-01-21,182.759995,184.039993,180.110001,182.699997,151.046585,1456800
2016-01-22,185.100006,188.130005,184.520004,187.320007,154.866180,1208900
2016-01-25,187.369995,189.059998,185.050003,185.149994,153.072144,1239100
2016-01-26,185.619995,190.139999,185.029999,190.139999,157.197632,1420500
2016-01-27,189.500000,189.500000,184.839996,186.039993,153.807968,1495300
2016-01-28,187.110001,188.589996,185.610001,186.789993,154.428024,1282700
2016-01-29,189.229996,189.610001,177.550003,186.279999,154.006348,3488400
2016-02-01,185.580002,189.500000,185.470001,187.929993,155.370499,1524900
2016-02-02,188.089996,188.419998,184.929993,186.110001,153.865829,1450900
2016-02-03,187.210007,188.779999,184.380005,188.300003,155.676392,1387800
2016-02-04,187.960007,188.679993,186.050003,187.580002,155.081116,1191000
2016-02-05,186.229996,187.110001,182.850006,183.979996,152.104858,1447700
2016-02-08,184.550003,184.550003,178.649994,182.479996,150.864746,1839300
2016-02-09,179.949997,181.179993,176.110001,178.929993,147.929764,2102600
2016-02-10,177.809998,182.960007,177.809998,181.210007,151.166519,1445700
2016-02-11,178.529999,182.250000,178.130005,181.490005,151.400085,1943200
2016-02-12,183.419998,184.669998,181.440002,183.529999,153.101868,1633200
2016-02-16,185.649994,187.050003,183.550003,186.350006,155.454330,1538800
2016-02-17,187.970001,189.490005,187.039993,187.110001,156.088303,1302800
2016-02-18,186.520004,189.979996,186.429993,189.259995,157.881866,863800
2016-02-19,187.979996,190.039993,186.419998,189.449997,158.040405,1341000
2016-02-22,189.449997,192.429993,188.949997,189.429993,158.023697,1122500
2016-02-23,189.360001,191.710007,189.059998,189.679993,158.232224,832400
2016-02-24,188.960007,190.360001,186.940002,189.169998,157.806793,776100
2016-02-25,190.669998,192.149994,189.910004,191.940002,160.117538,899100
2016-02-26,192.029999,192.910004,190.350006,190.399994,158.832855,979300
2016-02-29,190.789993,192.820007,189.029999,189.729996,158.273941,1734300
2016-03-01,190.770004,194.660004,190.699997,194.559998,162.303162,1226200
2016-03-02,194.380005,195.729996,193.669998,195.289993,162.912079,1099500
2016-03-03,196.270004,197.550003,193.350006,197.410004,164.680649,1366100
2016-03-04,197.270004,198.589996,195.330002,198.520004,165.606598,1503800
2016-03-07,198.059998,200.080002,197.250000,199.649994,166.549255,1193100
2016-03-08,198.320007,199.470001,197.039993,197.690002,164.914230,1003800
2016-03-09,198.139999,199.470001,197.350006,197.770004,164.980972,1000600
2016-03-10,198.869995,199.880005,195.990005,198.020004,165.189499,1022700
2016-03-11,200.520004,201.309998,198.179993,201.309998,167.934067,1527700
2016-03-14,200.259995,201.570007,197.639999,199.089996,166.082123,1433900
2016-03-15,198.380005,199.940002,198.080002,199.639999,166.540955,888900
2016-03-16,198.759995,201.270004,197.169998,200.539993,167.291733,915000
2016-03-17,200.789993,206.000000,200.039993,205.130005,171.120743,1702300
2016-03-18,205.050003,206.880005,203.440002,204.960007,170.978912,2486800
2016-03-21,205.580002,205.779999,202.369995,203.000000,169.343826,1082600
2016-03-22,202.559998,203.399994,201.389999,202.369995,168.818298,1011700
2016-03-23,201.080002,203.179993,200.910004,201.500000,168.092514,1068200
2016-03-24,200.369995,201.729996,199.779999,201.440002,168.042511,731600
2016-03-28,201.940002,203.729996,200.949997,203.070007,169.402252,625800
2016-03-29,203.820007,207.059998,203.520004,206.940002,172.630646,1085100
2016-03-30,207.380005,207.679993,205.649994,205.729996,171.621216,929200
2016-03-31,206.240005,208.119995,205.929993,207.690002,173.256287,1442300
2016-04-01,207.500000,209.919998,206.899994,209.100006,174.432541,1256800
2016-04-04,209.429993,210.410004,207.419998,208.759995,174.148895,823300
2016-04-05,207.970001,208.509995,206.610001,207.050003,172.722397,966900
2016-04-06,206.429993,208.949997,205.889999,208.660004,174.065475,939400
2016-04-07,208.520004,208.869995,205.580002,206.789993,172.505524,902300
2016-04-08,207.320007,208.160004,206.729996,207.100006,172.764099,1050000
2016-04-11,207.990005,208.169998,206.619995,206.679993,172.413742,943100
2016-04-12,207.279999,208.940002,206.660004,208.110001,173.606644,885900
2016-04-13,209.149994,209.149994,206.699997,207.639999,173.214584,800700
2016-04-14,207.720001,208.369995,205.800003,207.949997,173.473160,1033600
2016-04-15,207.759995,208.210007,206.059998,207.869995,173.406418,1066700
2016-04-18,207.869995,209.429993,207.440002,209.070007,174.407486,861100
2016-04-19,209.419998,209.449997,208.000000,208.259995,173.731781,1007600
2016-04-20,206.500000,207.050003,203.350006,203.720001,169.944504,2636900
2016-04-21,203.559998,204.479996,199.110001,199.289993,166.248962,1704600
2016-04-22,199.789993,202.690002,199.789993,202.139999,168.626465,1397800
2016-04-25,201.649994,203.669998,201.169998,203.669998,169.902786,1245500
2016-04-26,204.410004,204.610001,202.029999,203.949997,170.136337,1439000
2016-04-27,204.720001,205.470001,202.880005,204.570007,170.653595,1407900
2016-04-28,202.970001,205.169998,202.919998,203.660004,169.894440,759700
2016-04-29,203.000000,203.369995,200.119995,201.169998,167.817245,1504900
2016-05-02,202.779999,205.000000,202.679993,204.520004,170.611862,872800
2016-05-03,203.270004,205.089996,203.169998,204.960007,170.978912,758100
2016-05-04,203.270004,207.809998,203.270004,207.619995,173.197891,1107800
2016-05-05,206.619995,208.529999,205.949997,208.440002,173.881973,1106000
2016-05-06,208.250000,210.880005,207.729996,210.820007,175.867355,1091000
2016-05-09,210.699997,213.089996,209.300003,213.039993,177.719315,1206100
2016-05-10,213.690002,214.800003,213.089996,213.919998,178.453400,1133500
2016-05-11,213.429993,213.470001,202.300003,203.240005,169.544083,4023100
2016-05-12,204.009995,205.330002,199.750000,204.039993,170.211441,3067600
2016-05-13,200.800003,200.800003,195.119995,196.490005,165.208694,3369700
2016-05-16,196.529999,200.229996,195.470001,199.380005,167.638565,1797400
2016-05-17,198.149994,199.179993,194.350006,195.470001,164.351059,1921900
2016-05-18,194.639999,195.869995,190.820007,193.490005,162.686279,2428000
2016-05-19,191.970001,194.259995,191.250000,193.850006,162.988983,1913900
2016-05-20,194.919998,196.869995,194.039993,195.130005,164.065186,2266900
2016-05-23,195.449997,196.759995,194.179993,195.750000,164.586502,1280800
2016-05-24,196.880005,199.410004,196.250000,197.630005,166.167206,1493400
2016-05-25,197.940002,198.380005,194.770004,196.089996,164.872360,1531800
2016-05-26,196.289993,198.149994,195.000000,197.130005,165.746780,843100
2016-05-27,197.190002,198.580002,196.679993,197.770004,166.284897,886800
2016-05-31,198.750000,198.889999,196.070007,197.639999,166.175598,1475100
2016-06-01,196.589996,199.259995,196.589996,198.259995,166.696915,1205000
2016-06-02,197.259995,198.300003,196.110001,197.399994,165.973801,1115000
2016-06-03,198.649994,199.820007,197.619995,199.490005,167.731064,1374800
2016-06-06,199.929993,201.419998,197.529999,198.669998,167.041611,1370000
2016-06-07,198.669998,200.869995,198.649994,199.509995,167.747879,881400
2016-06-08,199.360001,201.880005,199.009995,201.449997,169.379028,1211600
2016-06-09,201.300003,202.750000,200.009995,201.649994,169.547211,824100
2016-06-10,200.770004,201.820007,199.809998,200.259995,168.378510,830200
2016-06-13,200.820007,202.529999,200.000000,201.729996,169.614471,999200
2016-06-14,201.410004,204.300003,200.929993,202.820007,170.530945,1257600
2016-06-15,203.169998,205.300003,203.169998,204.220001,171.708023,1261300
2016-06-16,203.729996,206.350006,202.800003,206.210007,173.381241,843200
2016-06-17,206.080002,206.080002,203.619995,205.889999,173.112198,1452700
2016-06-20,207.910004,209.770004,206.440002,206.960007,174.011871,1214400
2016-06-21,207.270004,208.940002,207.009995,208.429993,175.247849,1190800
2016-06-22,209.009995,209.500000,207.740005,208.589996,175.382370,1087900
2016-06-23,209.779999,210.440002,208.470001,209.089996,175.802750,730200
2016-06-24,204.580002,208.820007,203.009995,206.500000,173.625061,1733900
2016-06-27,205.440002,208.110001,203.880005,207.949997,174.844223,1760100
2016-06-28,209.210007,213.220001,208.000000,213.089996,179.165924,1732000
2016-06-29,213.899994,216.139999,212.929993,214.929993,180.713013,1575600
2016-06-30,215.729996,217.169998,213.899994,216.899994,182.369385,2073000
2016-07-01,217.529999,218.949997,216.520004,217.139999,182.571182,1047900
2016-07-05,217.339996,220.250000,217.289993,220.229996,185.169250,1321800
2016-07-06,219.679993,220.330002,216.800003,217.539993,182.907501,1397200
2016-07-07,217.039993,217.660004,213.869995,215.589996,181.267944,1235700
2016-07-08,216.789993,219.750000,216.029999,219.559998,184.605927,1152800
2016-07-11,219.800003,222.250000,218.369995,221.740005,186.438873,998200
2016-07-12,221.330002,221.839996,219.179993,221.460007,186.203445,1254200
2016-07-13,221.770004,224.250000,221.039993,224.240005,188.540878,1194200
2016-07-14,224.229996,224.229996,221.500000,222.169998,186.800385,1159700
2016-07-15,222.630005,223.179993,219.940002,222.940002,187.447830,1115200
2016-07-18,223.050003,223.460007,221.330002,222.279999,186.892899,849000
2016-07-19,222.600006,223.029999,220.639999,223.029999,187.523483,1077100
2016-07-20,223.440002,223.490005,221.809998,223.240005,187.700073,751800
2016-07-21,222.740005,224.350006,220.839996,224.199997,188.507233,663200
2016-07-22,223.889999,226.130005,223.539993,225.300003,189.432098,967300
2016-07-25,225.850006,226.419998,224.080002,224.479996,188.742645,800400
2016-07-26,224.509995,225.100006,223.479996,224.500000,188.759445,920600
2016-07-27,225.149994,225.199997,219.050003,221.699997,186.405228,1587600
2016-07-28,221.809998,225.750000,221.619995,224.070007,188.397964,923600
2016-07-29,223.929993,229.100006,223.929993,227.039993,190.895050,1260500
2016-08-01,226.860001,228.470001,226.259995,227.600006,191.365982,921600
2016-08-02,226.580002,227.500000,223.210007,223.610001,188.011139,1301900
2016-08-03,222.199997,222.380005,220.350006,222.309998,186.918121,1510600
2016-08-04,222.550003,223.070007,219.369995,219.619995,184.656372,1036300
2016-08-05,220.119995,220.990005,218.470001,219.710007,184.732040,1378700
2016-08-08,219.690002,222.369995,219.270004,219.970001,184.950653,1147500
2016-08-09,220.000000,221.369995,218.350006,220.630005,185.505585,881800
2016-08-10,219.880005,221.220001,218.350006,218.979996,184.118256,1218800
2016-08-11,219.039993,219.039993,213.490005,214.550003,180.393509,2212900
2016-08-12,214.850006,216.559998,214.130005,215.220001,180.956848,1196500
2016-08-15,214.350006,214.979996,213.380005,214.080002,181.388992,1148100
2016-08-16,213.830002,214.309998,210.270004,211.570007,179.262253,1273100
2016-08-17,211.570007,214.490005,210.339996,213.970001,181.295731,1128900
2016-08-18,213.490005,215.070007,213.039993,214.350006,181.617737,890800
2016-08-19,213.539993,214.350006,211.059998,211.899994,179.541870,973500
2016-08-22,212.350006,213.259995,211.029999,212.490005,180.041763,811700
2016-08-23,213.369995,213.600006,211.919998,211.970001,179.601181,677700
2016-08-24,212.270004,214.660004,211.119995,214.240005,181.524551,1371100
2016-08-25,214.389999,217.529999,214.320007,215.550003,182.634521,1052200
2016-08-26,216.160004,218.190002,212.899994,213.759995,181.117859,1253500
2016-08-29,213.759995,216.289993,213.360001,215.690002,182.753098,883700
2016-08-30,216.039993,216.199997,213.160004,215.899994,182.931061,944700
2016-08-31,215.490005,217.100006,214.330002,215.470001,182.566711,1817500
2016-09-01,214.889999,216.649994,214.259995,216.020004,183.032730,881900
2016-09-02,216.919998,219.410004,215.610001,216.690002,183.600433,939100
2016-09-06,217.119995,218.179993,215.399994,218.160004,184.845932,1374700
2016-09-07,218.110001,219.059998,216.899994,218.949997,185.515305,813600
2016-09-08,217.979996,218.580002,216.570007,217.089996,183.939316,2414600
2016-09-09,215.309998,215.309998,209.789993,209.899994,177.847260,1693000
2016-09-12,209.210007,213.539993,208.490005,212.279999,179.863861,2081200
2016-09-13,211.050003,211.199997,206.919998,206.919998,175.322342,1406600
2016-09-14,207.550003,210.279999,207.059998,207.779999,176.051025,1212800
2016-09-15,207.300003,208.330002,206.410004,207.910004,176.161148,1230100
2016-09-16,207.350006,209.029999,206.369995,208.729996,176.855957,2460600
2016-09-19,209.899994,210.410004,208.820007,209.589996,177.584610,960100
2016-09-20,210.699997,210.940002,208.679993,208.690002,176.822083,974700
2016-09-21,208.559998,211.130005,206.020004,210.869995,178.669159,1498100
2016-09-22,212.020004,214.470001,210.889999,213.490005,180.889069,1173600
2016-09-23,213.059998,214.160004,210.339996,213.490005,180.889069,1208900
2016-09-26,213.179993,215.080002,212.500000,214.759995,181.965103,1073800
2016-09-27,215.559998,215.559998,212.639999,212.929993,180.414581,935500
2016-09-28,212.990005,213.729996,210.669998,212.610001,180.143463,1149600
2016-09-29,211.710007,211.990005,207.199997,207.580002,175.881546,1362700
2016-09-30,209.339996,209.889999,206.979996,207.009995,175.398590,1697200
2016-10-03,206.289993,206.289993,200.899994,201.839996,171.018066,2024100
2016-10-04,201.529999,202.320007,197.389999,198.869995,168.501602,1894600
2016-10-05,199.360001,201.000000,194.679993,195.720001,165.832611,1612300
2016-10-06,195.360001,198.600006,192.649994,196.479996,166.476578,1364700
2016-10-07,197.639999,200.300003,195.820007,196.809998,166.756195,1427000
2016-10-10,196.970001,198.830002,196.850006,197.500000,167.340820,699000
2016-10-11,197.500000,198.190002,194.820007,195.550003,165.688599,959400
2016-10-12,196.080002,199.050003,195.589996,198.919998,168.543976,1206700
2016-10-13,197.830002,199.220001,196.910004,198.789993,168.433838,1226300
2016-10-14,199.050003,199.850006,196.990005,196.990005,166.908707,1056400
2016-10-17,197.250000,198.300003,196.229996,197.490005,167.332306,1014500
2016-10-18,198.440002,199.690002,197.820007,198.440002,168.137268,855900
2016-10-19,198.330002,198.740005,195.100006,198.460007,168.154205,1409700
2016-10-20,199.000000,199.139999,196.320007,197.259995,167.137466,1241800
2016-10-21,195.789993,196.899994,195.039993,196.550003,166.535904,872100
2016-10-24,197.679993,199.190002,196.000000,197.009995,166.925644,1030400
2016-10-25,196.339996,197.699997,195.820007,197.270004,167.145950,1035700
2016-10-26,195.110001,196.070007,187.479996,188.380005,159.613495,2676100
2016-10-27,188.149994,188.160004,181.850006,183.229996,155.249939,3726600
2016-10-28,184.229996,186.029999,182.029999,182.880005,154.953354,1694000
2016-10-31,184.270004,186.330002,182.880005,185.960007,157.563019,1932800
2016-11-01,184.990005,185.479996,181.639999,183.250000,155.266876,1861200
2016-11-02,183.610001,184.220001,179.649994,179.679993,152.241989,1662400
2016-11-03,179.610001,180.610001,178.110001,179.330002,151.945480,1118900
2016-11-04,180.119995,180.520004,178.529999,180.279999,152.750397,1662700
2016-11-07,182.979996,183.610001,180.789993,181.929993,154.148392,1082700
2016-11-08,182.309998,183.889999,181.000000,183.250000,155.266876,874100
2016-11-09,180.139999,181.699997,174.910004,180.779999,153.174026,2099600
2016-11-10,181.320007,186.470001,176.679993,182.289993,154.453415,3137400
2016-11-11,182.250000,184.949997,181.979996,182.610001,154.724609,1795200
2016-11-14,181.279999,186.330002,179.199997,185.589996,158.683334,1786900
2016-11-15,186.429993,189.250000,182.800003,184.229996,157.520508,2468600
2016-11-16,184.600006,185.229996,181.830002,182.940002,156.417542,1030500
2016-11-17,182.759995,183.960007,180.130005,180.679993,154.485168,1090800
2016-11-18,180.559998,181.750000,179.160004,180.830002,154.613434,1369300
2016-11-21,181.179993,182.970001,179.369995,179.679993,153.630173,1006600
2016-11-22,180.600006,181.979996,180.139999,181.580002,155.254700,1068300
2016-11-23,180.199997,180.949997,178.050003,180.759995,154.553589,1102500
2016-11-25,181.740005,182.990005,180.350006,181.300003,155.015305,490900
2016-11-28,180.639999,182.949997,180.070007,181.330002,155.040939,1398200
2016-11-29,181.949997,184.149994,181.350006,182.300003,155.870316,1346900
