Date,Open,High,Low,Close,Adj Close,Volume
2015-10-05,94.910004,95.980003,94.589996,95.809998,83.945488,5700200
2015-10-06,97.959999,98.000000,96.730003,97.070000,85.049469,7094300
2015-10-07,97.190002,98.989998,97.080002,98.519997,86.319893,6528200
2015-10-08,97.599998,99.010002,97.599998,98.970001,86.714180,4683300
2015-10-09,98.900002,99.620003,98.809998,99.470001,87.152252,5607000
2015-10-12,98.949997,100.099998,98.690002,99.139999,86.863144,4581300
2015-10-13,98.959999,99.160004,97.889999,97.919998,85.794205,5989400
2015-10-14,97.769997,98.209999,97.410004,97.489998,85.417442,4238400
2015-10-15,98.110001,98.489998,97.430000,98.279999,86.109612,5763900
2015-10-16,98.849998,99.809998,98.300003,99.699997,87.353775,5550800
2015-10-19,99.699997,100.269997,99.519997,100.180000,87.774315,4902700
2015-10-20,99.949997,100.389999,99.669998,100.269997,87.853195,3613600
2015-10-21,99.900002,100.900002,99.739998,100.250000,87.835670,4332000
2015-10-22,100.669998,103.379997,100.330002,103.080002,90.315224,5934800
2015-10-23,103.320000,103.440002,101.930000,102.430000,89.745712,5015800
2015-10-26,102.389999,102.809998,101.849998,102.540001,89.842102,3770700
2015-10-27,102.129997,103.199997,102.010002,102.940002,90.192558,3995700
2015-10-28,103.110001,103.199997,101.480003,102.739998,90.017326,5164800
2015-10-29,102.089996,103.099998,101.900002,102.800003,90.069885,3008100
2015-10-30,102.629997,103.239998,102.190002,102.190002,89.535431,5425800
2015-11-02,102.139999,102.580002,101.099998,101.400002,88.843262,5007300
2015-11-03,101.160004,101.209999,99.830002,100.919998,88.422714,4174900
2015-11-04,100.889999,101.339996,100.400002,100.620003,88.159851,3345600
2015-11-05,100.620003,100.940002,100.190002,100.610001,88.151085,2834100
2015-11-06,100.070000,100.290001,99.150002,99.720001,87.371315,4660400
2015-11-09,99.480003,99.599998,98.230003,98.879997,86.635323,3959900
2015-11-10,98.500000,99.220001,98.379997,98.830002,86.591507,3367800
2015-11-11,99.279999,99.959999,99.089996,99.430000,87.117203,3147300
2015-11-12,98.900002,99.330002,98.339996,98.370003,86.188477,3892800
2015-11-13,98.190002,98.949997,97.809998,98.040001,85.899353,4001000
2015-11-16,97.750000,99.660004,97.650002,99.559998,87.231110,3446600
2015-11-17,99.540001,99.879997,98.559998,98.830002,86.591507,3446500
2015-11-18,99.070000,100.379997,98.910004,100.269997,87.853195,4074200
2015-11-19,100.519997,101.370003,100.500000,100.930000,88.431473,3496000
2015-11-20,101.519997,102.150002,100.000000,100.099998,87.704231,4800600
2015-11-23,100.480003,101.690002,100.239998,100.849998,88.361351,4604000
2015-11-24,100.330002,101.000000,100.000000,100.629997,88.168625,3405400
2015-11-25,100.529999,100.940002,100.449997,100.500000,88.054726,2906000
2015-11-27,100.089996,100.989998,100.089996,100.739998,88.264992,1463400
2015-11-30,100.739998,100.970001,100.129997,100.160004,87.756798,6083300
2015-12-01,100.110001,101.120003,100.110001,101.059998,88.545341,4473200
2015-12-02,100.360001,100.379997,99.360001,99.480003,87.771591,4361600
2015-12-03,99.620003,99.989998,98.760002,99.089996,87.427467,5661000
2015-12-04,99.199997,101.370003,98.540001,101.059998,89.165604,6422700
2015-12-07,101.029999,101.510002,100.120003,100.669998,88.821518,3408000
2015-12-08,100.400002,100.809998,99.629997,100.169998,88.380371,3385200
2015-12-09,99.529999,100.959999,98.989998,99.129997,87.462776,4195100
2015-12-10,99.309998,99.599998,98.449997,98.900002,87.259850,3926600
2015-12-11,97.930000,98.790001,97.540001,97.779999,86.271667,5429700
2015-12-14,98.089996,98.620003,96.809998,97.949997,86.421661,6633900
2015-12-15,98.529999,99.669998,98.199997,99.389999,87.692184,5554200
2015-12-16,99.839996,101.330002,99.650002,101.080002,89.183258,4994500
2015-12-17,101.000000,101.110001,100.169998,100.199997,88.406830,4303600
2015-12-18,99.750000,99.760002,97.879997,97.900002,86.377541,6926800
2015-12-21,98.389999,98.639999,97.769997,98.620003,87.012802,3089100
2015-12-22,98.910004,100.070000,98.629997,99.800003,88.053940,3882100
2015-12-23,100.199997,100.760002,100.019997,100.639999,88.795052,2929600
2015-12-24,100.510002,100.970001,100.110001,100.540001,88.706810,1044300
2015-12-28,100.389999,100.790001,100.139999,100.680000,88.830338,4017700
2015-12-29,101.110001,101.699997,100.769997,101.449997,89.509720,2362200
2015-12-30,101.510002,101.540001,100.980003,101.150002,89.245041,2333000
2015-12-31,100.529999,100.910004,99.809998,99.919998,88.159805,3041500
2016-01-04,98.559998,99.000000,97.800003,98.769997,87.145164,6689000
2016-01-05,98.809998,99.849998,98.709999,99.449997,87.745094,4893800
2016-01-06,98.379997,99.760002,98.120003,99.480003,87.771591,5483400
2016-01-07,98.459999,98.980003,97.209999,97.570000,86.086388,5440000
2016-01-08,97.830002,98.629997,96.940002,97.209999,85.768738,4853500
2016-01-11,97.339996,97.919998,96.870003,97.440002,85.971695,5638000
2016-01-12,98.410004,98.410004,97.139999,97.620003,86.130501,5185800
2016-01-13,97.470001,97.940002,96.349998,96.500000,85.142319,5161500
2016-01-14,96.400002,97.080002,95.660004,95.809998,84.533524,6592500
2016-01-15,93.949997,94.559998,93.300003,93.930000,82.874794,8229400
2016-01-19,94.660004,96.099998,94.459999,95.769997,84.498245,6828900
2016-01-20,94.849998,95.419998,93.300003,93.769997,82.733620,7558100
2016-01-21,94.040001,94.669998,93.250000,94.470001,83.351242,6076300
2016-01-22,94.879997,96.290001,94.120003,95.849998,84.568810,6946600
2016-01-25,95.919998,96.830002,95.529999,95.940002,84.648232,4407000
2016-01-26,95.910004,97.220001,95.769997,96.320000,84.983505,3735200
2016-01-27,95.889999,97.279999,95.559998,95.940002,84.648232,5795100
2016-01-28,96.430000,97.900002,96.080002,97.449997,85.980507,5169900
2016-01-29,97.870003,99.300003,97.580002,99.300003,87.612762,7340600
2016-02-01,98.529999,99.400002,97.519997,99.029999,87.374550,3648100
2016-02-02,98.650002,98.680000,98.000000,98.209999,86.651062,3809900
2016-02-03,98.870003,99.029999,97.599998,98.720001,87.101021,5146000
2016-02-04,98.680000,98.900002,97.000000,97.389999,85.927574,5212000
2016-02-05,97.639999,97.709999,96.800003,97.320000,85.865799,5574800
2016-02-08,97.139999,97.889999,96.400002,97.519997,86.042267,4729500
2016-02-09,96.690002,98.790001,96.440002,98.279999,86.712807,4994200
2016-02-10,98.209999,98.730003,97.519997,97.620003,86.130501,4505500
2016-02-11,96.389999,97.940002,96.089996,96.900002,85.495247,5898500
2016-02-12,96.400002,98.589996,96.150002,98.489998,86.898117,5110600
2016-02-16,99.199997,99.300003,98.099998,98.599998,86.995148,4709700
2016-02-17,99.000000,99.889999,98.800003,99.550003,87.833351,4493200
2016-02-18,99.570000,99.970001,98.970001,99.620003,87.895111,3729100
2016-02-19,98.459999,100.190002,98.459999,99.580002,87.859818,4531300
2016-02-22,99.980003,100.559998,99.580002,99.870003,88.115677,4731500
2016-02-23,99.889999,100.000000,99.379997,99.540001,87.824516,3721100
2016-02-24,99.000000,99.750000,98.400002,99.680000,87.948044,5691200
2016-02-25,99.830002,100.699997,99.830002,100.669998,88.821518,4668900
2016-02-26,100.489998,100.540001,97.839996,98.360001,86.783401,6506200
2016-02-29,98.360001,99.019997,97.790001,97.820000,86.306961,5955300
2016-03-01,98.500000,99.139999,98.050003,99.089996,87.427467,5160200
2016-03-02,98.050003,98.360001,97.540001,98.330002,87.376846,4180000
2016-03-03,98.349998,99.230003,98.019997,99.160004,88.114380,4856600
2016-03-04,98.809998,100.000000,98.570000,100.000000,88.860817,7067200
2016-03-07,99.250000,99.599998,98.970001,99.250000,88.194366,5967100
2016-03-08,98.970001,100.120003,98.750000,99.739998,88.629761,4871200
2016-03-09,100.000000,100.580002,99.739998,100.199997,89.038528,5085000
2016-03-10,100.449997,100.879997,100.019997,100.779999,89.553932,5502800
2016-03-11,101.000000,101.410004,100.589996,101.309998,90.024895,5912400
2016-03-14,101.129997,101.449997,100.620003,100.650002,89.438408,3580500
2016-03-15,100.269997,101.570000,100.250000,101.150002,89.882721,3860300
2016-03-16,100.940002,101.339996,100.010002,100.830002,89.598351,4176600
2016-03-17,101.000000,102.120003,100.790001,101.870003,90.522491,5635800
2016-03-18,101.669998,101.940002,101.010002,101.290001,90.007111,7273900
2016-03-21,100.910004,102.120003,100.320000,101.540001,90.229263,4420300
2016-03-22,101.279999,101.510002,100.430000,100.769997,89.545036,3457600
2016-03-23,100.690002,101.760002,100.529999,100.809998,89.580574,3407900
2016-03-24,100.699997,100.919998,100.150002,100.680000,89.465050,3183100
2016-03-28,100.959999,101.610001,100.820000,100.980003,89.731636,3785500
2016-03-29,101.050003,101.639999,100.760002,101.370003,90.078209,3356700
2016-03-30,101.459999,102.889999,101.410004,102.690002,91.251167,4673600
2016-03-31,102.540001,103.449997,102.300003,102.480003,91.064560,5367700
2016-04-01,101.970001,103.889999,101.949997,103.779999,92.219757,4128600
2016-04-04,103.800003,103.949997,102.769997,103.820000,92.255287,4220400
2016-04-05,103.769997,103.930000,102.870003,103.099998,91.615494,3589200
2016-04-06,103.250000,103.989998,102.870003,103.919998,92.344154,4196800
2016-04-07,103.339996,103.970001,103.029999,103.599998,92.059799,6220900
2016-04-08,103.989998,105.250000,103.900002,105.080002,93.374954,6154500
2016-04-11,105.160004,105.769997,104.160004,104.300003,92.681831,5354000
2016-04-12,104.169998,105.120003,104.120003,104.910004,93.223877,3777200
2016-04-13,105.339996,105.349998,103.760002,104.120003,92.521873,3802400
2016-04-14,102.730003,104.089996,102.709999,103.160004,91.668816,5593300
2016-04-15,103.239998,103.809998,103.010002,103.769997,92.210854,4553500
2016-04-18,104.160004,104.589996,103.500000,103.720001,92.166428,7736900
2016-04-19,103.809998,104.610001,103.760002,104.320000,92.699600,4996200
2016-04-20,104.230003,104.349998,102.389999,102.440002,91.029022,4778000
2016-04-21,102.339996,102.339996,100.419998,100.989998,89.740532,7145600
2016-04-22,101.169998,102.059998,100.940002,101.980003,90.620262,5660200
2016-04-25,101.800003,102.830002,101.610001,102.800003,91.348923,3501300
2016-04-26,103.199997,103.400002,102.190002,102.599998,91.171196,3222900
2016-04-27,102.720001,103.360001,101.910004,102.629997,91.197861,3730900
2016-04-28,102.169998,103.150002,102.160004,102.970001,91.499985,4350200
2016-04-29,102.930000,103.169998,102.400002,102.959999,91.491089,4604000
2016-05-02,102.739998,103.870003,102.639999,103.430000,91.908730,3998100
2016-05-03,103.410004,103.930000,103.000000,103.559998,92.024269,3945400
2016-05-04,103.510002,104.440002,103.129997,104.019997,92.433006,3852600
2016-05-05,103.870003,104.879997,103.599998,104.209999,92.601845,3401400
2016-05-06,103.680000,104.970001,103.680000,104.959999,93.268311,3547700
2016-05-09,104.919998,105.730003,104.910004,105.279999,93.552650,4432300
2016-05-10,105.430000,106.629997,105.330002,106.570000,94.698975,3885500
2016-05-11,106.260002,106.940002,105.629997,105.720001,93.943642,3424900
2016-05-12,106.129997,106.400002,105.580002,106.099998,94.281319,3195200
2016-05-13,105.750000,106.099998,103.540001,104.180000,92.575188,7811500
2016-05-16,103.980003,104.650002,103.629997,104.129997,92.530762,4243200
2016-05-17,104.169998,104.379997,102.010002,102.370003,90.966812,5443300
2016-05-18,101.949997,102.000000,100.269997,100.910004,89.669464,6970100
2016-05-19,100.750000,101.440002,100.300003,101.330002,90.042664,4722400
2016-05-20,101.709999,101.790001,100.000000,100.099998,88.949661,5704000
2016-05-23,100.120003,100.769997,100.000000,100.419998,89.234024,4185900
2016-05-24,100.910004,101.379997,100.690002,101.089996,89.829384,3446300
2016-05-25,101.169998,101.599998,100.959999,101.089996,89.829384,3223800
2016-05-26,101.199997,101.959999,101.010002,101.900002,90.549179,4543100
2016-05-27,102.129997,102.379997,101.599998,101.959999,90.602470,2877000
2016-05-31,102.139999,102.370003,100.820000,101.169998,89.900497,6368700
2016-06-01,100.559998,101.599998,100.300003,101.570000,90.932716,4741400
2016-06-02,101.330002,102.010002,101.169998,102.000000,91.317703,3618200
2016-06-03,101.919998,102.830002,101.919998,102.529999,91.792198,4511700
2016-06-06,102.540001,103.059998,102.230003,102.699997,91.944382,2944200
2016-06-07,102.820000,103.180000,102.279999,102.489998,91.756371,4078700
2016-06-08,102.360001,103.349998,102.169998,103.180000,92.374115,2860800
2016-06-09,102.900002,103.820000,102.540001,103.660004,92.803833,3552200
2016-06-10,103.250000,103.489998,102.779999,103.309998,92.490486,3462400
2016-06-13,103.239998,103.690002,102.980003,103.059998,92.266685,4368300
2016-06-14,102.599998,103.290001,101.739998,103.230003,92.418892,4363600
2016-06-15,103.269997,103.570000,102.750000,102.860001,92.087631,3434400
2016-06-16,102.510002,103.930000,102.510002,103.849998,92.973953,3520900
2016-06-17,103.589996,103.860001,102.400002,103.410004,92.580025,5577900
2016-06-20,104.070000,104.680000,103.349998,103.370003,92.544228,3567000
2016-06-21,103.809998,104.410004,103.760002,104.080002,93.179871,3214500
2016-06-22,104.080002,104.489998,103.629997,103.739998,92.875465,3398900
2016-06-23,104.459999,104.500000,103.910004,104.440002,93.502151,3068100
2016-06-24,102.489998,103.449997,101.800003,101.980003,91.299805,8654800
2016-06-27,101.769997,102.339996,101.300003,102.129997,91.434074,6381900
2016-06-28,102.160004,102.339996,101.500000,102.139999,91.443031,5195100
2016-06-29,102.820000,103.330002,102.459999,103.120003,92.320389,4898700
2016-06-30,103.750000,106.000000,103.529999,105.940002,94.845055,7973200
2016-07-01,106.230003,106.400002,105.379997,105.629997,94.567520,4115700
2016-07-05,105.669998,106.980003,105.629997,106.419998,95.274788,5365200
2016-07-06,106.589996,106.730003,105.629997,105.919998,94.827164,6126500
2016-07-07,108.529999,109.000000,107.070000,107.489998,96.232727,9912800
2016-07-08,108.040001,108.500000,107.320000,108.269997,96.931038,6052800
2016-07-11,108.160004,109.129997,107.769997,108.910004,97.504028,6446600
2016-07-12,108.419998,109.110001,108.370003,108.790001,97.396584,4175800
2016-07-13,109.070000,110.059998,108.889999,109.910004,98.399300,5232100
2016-07-14,109.830002,110.940002,109.760002,109.959999,98.444038,4834300
2016-07-15,109.769997,110.489998,108.970001,109.660004,98.175476,5230600
2016-07-18,109.660004,109.699997,108.839996,109.209999,97.772591,3688700
2016-07-19,108.860001,109.559998,108.709999,109.529999,98.059090,3987500
2016-07-20,109.860001,109.910004,108.680000,108.919998,97.512970,3021800
2016-07-21,108.709999,108.870003,108.110001,108.580002,97.208603,2765400
2016-07-22,108.779999,109.410004,108.779999,109.190002,97.754700,2693100
2016-07-25,109.239998,109.279999,108.379997,109.019997,97.602501,3053100
2016-07-26,109.000000,109.230003,108.029999,108.199997,96.868362,3386100
2016-07-27,108.040001,108.040001,106.690002,107.480003,96.223785,4724200
2016-07-28,107.550003,108.379997,107.169998,108.129997,96.805702,3446500
2016-07-29,108.260002,109.110001,108.120003,108.919998,97.512970,3995300
2016-08-01,108.720001,109.089996,108.339996,108.930000,97.521919,3880700
2016-08-02,109.250000,109.250000,108.279999,108.720001,97.333923,3431600
2016-08-03,108.930000,108.980003,107.680000,108.040001,96.725143,3691900
2016-08-04,108.169998,108.550003,107.980003,108.419998,97.065331,3226900
2016-08-05,108.739998,109.360001,108.370003,108.660004,97.280197,3189400
2016-08-08,108.419998,108.620003,107.669998,108.139999,96.814644,3304200
2016-08-09,108.250000,108.750000,108.059998,108.279999,96.939995,2378200
2016-08-10,108.449997,108.959999,108.449997,108.820000,97.423447,2189900
2016-08-11,109.010002,109.180000,108.449997,108.480003,97.119049,2786800
2016-08-12,108.639999,108.940002,108.370003,108.589996,97.217522,2563400
2016-08-15,108.709999,108.989998,108.639999,108.720001,97.333923,2357800
2016-08-16,108.250000,108.690002,107.910004,108.000000,96.689323,2677200
2016-08-17,107.949997,108.529999,107.599998,108.470001,97.110100,2963900
2016-08-18,108.410004,108.820000,108.199997,108.279999,96.939995,2373000
2016-08-19,108.040001,108.260002,107.540001,108.169998,96.841515,2846600
2016-08-22,108.080002,108.209999,107.769997,107.959999,96.653511,2304600
2016-08-23,108.250000,108.550003,107.699997,107.879997,96.581886,2473000
2016-08-24,107.820000,108.290001,107.550003,108.110001,96.787811,3422600
2016-08-25,108.089996,108.379997,107.790001,107.879997,96.581886,2129500
2016-08-26,107.919998,108.500000,107.330002,107.449997,96.196915,2868900
2016-08-29,107.500000,108.010002,107.400002,107.989998,96.680359,2576400
2016-08-30,107.919998,108.059998,107.029999,107.209999,95.982056,3708100
2016-08-31,106.339996,106.879997,106.260002,106.750000,96.246231,3995000
2016-09-01,106.459999,107.339996,106.290001,107.290001,96.733101,3799000
2016-09-02,107.580002,108.250000,107.500000,107.870003,97.256020,3671200
2016-09-06,107.790001,108.120003,107.400002,107.919998,97.301102,2913300
2016-09-07,107.760002,107.970001,106.779999,107.209999,96.660965,3260500
2016-09-08,107.099998,107.339996,106.489998,106.879997,96.363449,3491400
2016-09-09,106.019997,106.190002,104.050003,104.050003,93.811913,6134500
2016-09-12,104.300003,106.220001,104.300003,106.019997,95.588051,4569400
2016-09-13,105.940002,105.949997,104.290001,104.589996,94.298752,4597700
2016-09-14,104.820000,105.639999,104.599998,105.050003,94.713493,4007800
2016-09-15,104.949997,105.720001,104.699997,105.480003,95.101204,3598600
2016-09-16,105.000000,105.500000,104.580002,105.279999,94.920860,4934100
2016-09-19,105.209999,106.120003,104.919998,105.669998,95.272484,3439300
2016-09-20,106.099998,106.709999,105.959999,106.300003,95.840500,3561700
2016-09-21,106.300003,107.370003,105.879997,107.129997,96.588829,3913900
2016-09-22,107.489998,107.940002,107.309998,107.820000,97.210945,3869400
2016-09-23,107.680000,107.989998,107.040001,107.339996,96.778152,3235900
2016-09-26,107.239998,107.379997,106.870003,107.029999,96.498672,4440400
2016-09-27,107.370003,107.870003,106.730003,107.489998,96.913406,3779300
2016-09-28,107.910004,107.910004,106.860001,107.379997,96.814247,5030500
2016-09-29,109.500000,109.709999,107.709999,107.760002,97.156837,7249100
2016-09-30,108.370003,109.239998,108.370003,108.769997,98.067459,7173300
2016-10-03,108.769997,108.830002,107.470001,108.250000,97.598633,4566000
2016-10-04,108.309998,108.370003,106.580002,107.099998,96.561790,5830100
2016-10-05,107.239998,107.489998,105.690002,106.010002,95.579048,6297000
2016-10-06,105.730003,106.529999,105.459999,106.400002,95.930672,4886000
2016-10-07,106.760002,106.919998,105.650002,105.989998,95.561005,4398400
2016-10-10,106.449997,106.620003,105.820000,106.220001,95.768372,3119300
2016-10-11,106.120003,106.209999,105.000000,105.570000,95.182335,3814400
2016-10-12,105.870003,106.160004,105.500000,106.080002,95.642159,3419800
2016-10-13,105.849998,106.169998,105.290001,105.919998,95.497910,3582600
2016-10-14,106.070000,107.059998,105.779999,106.830002,96.318352,4788600
2016-10-17,106.830002,107.070000,106.559998,106.849998,96.336380,4104400
2016-10-18,107.449997,108.180000,106.940002,106.949997,96.426552,3850000
2016-10-19,106.809998,107.010002,106.080002,106.260002,95.804436,4330600
2016-10-20,106.110001,106.320000,105.580002,105.870003,95.452805,3751600
2016-10-21,106.010002,106.010002,105.269997,105.620003,95.227417,3615400
2016-10-24,106.120003,107.900002,106.120003,107.309998,96.751137,5126000
2016-10-25,107.389999,107.629997,106.809998,107.230003,96.678993,3756300
2016-10-26,107.489998,107.949997,106.949997,107.070000,96.534737,3440700
2016-10-27,107.279999,107.540001,106.300003,106.629997,96.138039,4205300
2016-10-28,106.900002,107.529999,106.519997,107.070000,96.534737,3378900
2016-10-31,107.029999,107.430000,106.919998,107.199997,96.651955,3141700
2016-11-01,107.139999,107.300003,106.120003,106.709999,96.210167,4289600
2016-11-02,106.680000,107.440002,106.610001,106.709999,96.210167,3679200
2016-11-03,107.070000,107.139999,106.519997,106.629997,96.138039,3447700
2016-11-04,106.559998,106.970001,105.809998,105.809998,95.398720,2897600
2016-11-07,106.660004,107.199997,106.379997,106.959999,96.435562,5469100
2016-11-08,106.970001,108.930000,106.970001,108.720001,98.022392,4671000
2016-11-09,106.449997,107.349998,105.000000,107.250000,96.697021,6515800
2016-11-10,106.889999,106.889999,102.400002,103.250000,93.090614,9095200
2016-11-11,103.000000,103.769997,102.570000,103.190002,93.036514,5888400
2016-11-14,102.860001,103.339996,100.449997,101.389999,91.413628,7248800
2016-11-15,101.400002,102.050003,100.820000,101.849998,91.828362,5672300
2016-11-16,102.360001,102.900002,101.470001,101.709999,91.702148,3962900
2016-11-17,101.809998,101.930000,101.180000,101.620003,91.621002,4212600
2016-11-18,101.400002,101.800003,101.180000,101.309998,91.341499,4919200
2016-11-21,101.309998,102.320000,101.309998,102.260002,92.198029,3870800
2016-11-22,102.529999,103.000000,102.440002,102.889999,92.766029,4540300
2016-11-23,102.519997,102.889999,101.459999,101.529999,91.539848,4658400
